store_id_date,store_id,year,month,day,season,day_of_week,working_day,holiday_flg,genre_name,loc,reserve_visitors,visitors
air_96743eee94114261_2017-02-17,air_96743eee94114261,1,2,17,0,5,0,0,8,1,18,21.0
air_96743eee94114261_2017-02-18,air_96743eee94114261,1,2,18,0,6,1,0,8,1,4,6.0
air_96743eee94114261_2017-02-20,air_96743eee94114261,1,2,20,0,1,0,0,8,1,5,12.0
air_96743eee94114261_2017-02-21,air_96743eee94114261,1,2,21,0,2,0,0,8,1,7,11.0
air_96743eee94114261_2017-02-22,air_96743eee94114261,1,2,22,0,3,0,0,8,1,11,12.0
air_96743eee94114261_2017-02-23,air_96743eee94114261,1,2,23,0,4,0,0,8,1,17,26.0
air_96743eee94114261_2017-02-24,air_96743eee94114261,1,2,24,0,5,0,0,8,1,16,20.0
air_96743eee94114261_2017-02-25,air_96743eee94114261,1,2,25,0,6,1,0,8,1,17,20.0
air_96743eee94114261_2017-02-27,air_96743eee94114261,1,2,27,0,1,0,0,8,1,13,13.0
air_96743eee94114261_2017-02-28,air_96743eee94114261,1,2,28,0,2,0,0,8,1,10,20.0
air_96743eee94114261_2017-03-01,air_96743eee94114261,1,3,1,1,3,0,0,8,1,9,9.0
air_96743eee94114261_2017-03-02,air_96743eee94114261,1,3,2,1,4,0,0,8,1,5,8.0
air_96743eee94114261_2017-03-03,air_96743eee94114261,1,3,3,1,5,0,0,8,1,18,27.0
air_96743eee94114261_2017-03-04,air_96743eee94114261,1,3,4,1,6,1,0,8,1,23,34.0
air_96743eee94114261_2017-03-06,air_96743eee94114261,1,3,6,1,1,0,0,8,1,4,6.0
air_96743eee94114261_2017-03-07,air_96743eee94114261,1,3,7,1,2,0,0,8,1,19,20.0
air_96743eee94114261_2017-03-08,air_96743eee94114261,1,3,8,1,3,0,0,8,1,17,22.0
air_96743eee94114261_2017-03-09,air_96743eee94114261,1,3,9,1,4,0,0,8,1,4,6.0
air_96743eee94114261_2017-03-10,air_96743eee94114261,1,3,10,1,5,0,0,8,1,24,28.0
air_96743eee94114261_2017-03-11,air_96743eee94114261,1,3,11,1,6,1,0,8,1,25,28.0
air_96743eee94114261_2017-03-13,air_96743eee94114261,1,3,13,1,1,0,0,8,1,11,25.0
air_96743eee94114261_2017-03-15,air_96743eee94114261,1,3,15,1,3,0,0,8,1,9,10.0
air_96743eee94114261_2017-03-16,air_96743eee94114261,1,3,16,1,4,0,0,8,1,12,19.0
air_96743eee94114261_2017-03-17,air_96743eee94114261,1,3,17,1,5,0,0,8,1,24,28.0
air_96743eee94114261_2017-03-18,air_96743eee94114261,1,3,18,1,6,1,0,8,1,28,28.0
air_96743eee94114261_2017-03-19,air_96743eee94114261,1,3,19,1,0,1,0,8,1,8,19.0
air_96743eee94114261_2017-03-21,air_96743eee94114261,1,3,21,1,2,0,0,8,1,24,30.0
air_96743eee94114261_2017-03-22,air_96743eee94114261,1,3,22,1,3,0,0,8,1,6,15.0
air_96743eee94114261_2017-03-23,air_96743eee94114261,1,3,23,1,4,0,0,8,1,12,17.0
air_96743eee94114261_2017-03-24,air_96743eee94114261,1,3,24,1,5,0,0,8,1,24,47.0
air_96743eee94114261_2017-03-25,air_96743eee94114261,1,3,25,1,6,1,0,8,1,24,25.0
air_96743eee94114261_2017-03-27,air_96743eee94114261,1,3,27,1,1,0,0,8,1,15,15.0
air_96743eee94114261_2017-03-28,air_96743eee94114261,1,3,28,1,2,0,0,8,1,9,12.0
air_96743eee94114261_2017-03-29,air_96743eee94114261,1,3,29,1,3,0,0,8,1,24,24.0
air_96743eee94114261_2017-03-30,air_96743eee94114261,1,3,30,1,4,0,0,8,1,10,10.0
air_96743eee94114261_2017-03-31,air_96743eee94114261,1,3,31,1,5,0,0,8,1,27,28.0
air_96743eee94114261_2017-04-01,air_96743eee94114261,1,4,1,1,6,1,0,8,1,9,20.0
air_96743eee94114261_2017-04-03,air_96743eee94114261,1,4,3,1,1,0,0,8,1,8,16.0
air_96743eee94114261_2017-04-04,air_96743eee94114261,1,4,4,1,2,0,0,8,1,7,7.0
air_96743eee94114261_2017-04-05,air_96743eee94114261,1,4,5,1,3,0,0,8,1,10,14.0
air_96743eee94114261_2017-04-06,air_96743eee94114261,1,4,6,1,4,0,0,8,1,7,9.0
air_96743eee94114261_2017-04-07,air_96743eee94114261,1,4,7,1,5,0,0,8,1,7,14.0
air_96743eee94114261_2017-04-08,air_96743eee94114261,1,4,8,1,6,1,0,8,1,19,21.0
air_96743eee94114261_2017-04-10,air_96743eee94114261,1,4,10,1,1,0,0,8,1,12,14.0
air_96743eee94114261_2017-04-11,air_96743eee94114261,1,4,11,1,2,0,0,8,1,5,9.0
air_96743eee94114261_2017-04-12,air_96743eee94114261,1,4,12,1,3,0,0,8,1,2,5.0
air_96743eee94114261_2017-04-13,air_96743eee94114261,1,4,13,1,4,0,0,8,1,4,7.0
air_96743eee94114261_2017-04-14,air_96743eee94114261,1,4,14,1,5,0,0,8,1,9,9.0
air_96743eee94114261_2017-04-15,air_96743eee94114261,1,4,15,1,6,1,0,8,1,14,20.0
air_96743eee94114261_2017-04-18,air_96743eee94114261,1,4,18,1,2,0,0,8,1,6,10.0
air_96743eee94114261_2017-04-19,air_96743eee94114261,1,4,19,1,3,0,0,8,1,12,11.0
air_96743eee94114261_2017-04-20,air_96743eee94114261,1,4,20,1,4,0,0,8,1,7,14.0
air_96743eee94114261_2017-04-21,air_96743eee94114261,1,4,21,1,5,0,0,8,1,22,31.0
air_96743eee94114261_2017-04-22,air_96743eee94114261,1,4,22,1,6,1,0,8,1,9,21.0
air_96743eee94114261_2017-04-24,air_96743eee94114261,1,4,24,1,1,0,0,8,1,13,
air_96743eee94114261_2017-04-26,air_96743eee94114261,1,4,26,1,3,0,0,8,1,3,
air_96743eee94114261_2017-04-28,air_96743eee94114261,1,4,28,1,5,0,0,8,1,4,
air_96743eee94114261_2017-04-29,air_96743eee94114261,1,4,29,1,6,1,1,8,1,9,
air_96743eee94114261_2017-04-30,air_96743eee94114261,1,4,30,1,0,1,0,8,1,2,
air_96743eee94114261_2017-05-01,air_96743eee94114261,1,5,1,1,1,0,0,8,1,2,
air_96743eee94114261_2017-05-03,air_96743eee94114261,1,5,3,1,3,0,1,8,1,4,
air_96743eee94114261_2017-05-04,air_96743eee94114261,1,5,4,1,4,0,1,8,1,4,
air_96743eee94114261_2017-05-05,air_96743eee94114261,1,5,5,1,5,0,1,8,1,4,
air_96743eee94114261_2017-05-06,air_96743eee94114261,1,5,6,1,6,1,0,8,1,2,
air_96743eee94114261_2017-05-11,air_96743eee94114261,1,5,11,1,4,0,0,8,1,4,
air_96773a6236d279b1_2016-11-01,air_96773a6236d279b1,0,11,1,3,2,0,0,7,0,17,30.0
air_96773a6236d279b1_2016-11-02,air_96773a6236d279b1,0,11,2,3,3,0,0,7,0,13,38.0
air_96773a6236d279b1_2016-11-06,air_96773a6236d279b1,0,11,6,3,0,1,0,7,0,3,30.0
air_96773a6236d279b1_2016-11-26,air_96773a6236d279b1,0,11,26,3,6,1,0,7,0,4,33.0
air_96773a6236d279b1_2016-11-30,air_96773a6236d279b1,0,11,30,3,3,0,0,7,0,4,26.0
air_96773a6236d279b1_2016-12-02,air_96773a6236d279b1,0,12,2,0,5,0,0,7,0,8,20.0
air_96773a6236d279b1_2016-12-03,air_96773a6236d279b1,0,12,3,0,6,1,0,7,0,2,36.0
air_96773a6236d279b1_2016-12-04,air_96773a6236d279b1,0,12,4,0,0,1,0,7,0,10,24.0
air_96773a6236d279b1_2016-12-10,air_96773a6236d279b1,0,12,10,0,6,1,0,7,0,2,31.0
air_96773a6236d279b1_2016-12-15,air_96773a6236d279b1,0,12,15,0,4,0,0,7,0,2,37.0
air_96773a6236d279b1_2016-12-16,air_96773a6236d279b1,0,12,16,0,5,0,0,7,0,11,34.0
air_96773a6236d279b1_2016-12-17,air_96773a6236d279b1,0,12,17,0,6,1,0,7,0,3,38.0
air_96773a6236d279b1_2016-12-19,air_96773a6236d279b1,0,12,19,0,1,0,0,7,0,2,36.0
air_96773a6236d279b1_2016-12-21,air_96773a6236d279b1,0,12,21,0,3,0,0,7,0,16,31.0
air_96773a6236d279b1_2016-12-23,air_96773a6236d279b1,0,12,23,0,5,0,1,7,0,2,17.0
air_96773a6236d279b1_2016-12-26,air_96773a6236d279b1,0,12,26,0,1,0,0,7,0,7,17.0
air_96773a6236d279b1_2016-12-28,air_96773a6236d279b1,0,12,28,0,3,0,0,7,0,4,26.0
air_96773a6236d279b1_2017-01-06,air_96773a6236d279b1,1,1,6,0,5,0,0,7,0,2,33.0
air_96773a6236d279b1_2017-01-08,air_96773a6236d279b1,1,1,8,0,0,1,0,7,0,4,14.0
air_96773a6236d279b1_2017-01-13,air_96773a6236d279b1,1,1,13,0,5,0,0,7,0,9,30.0
air_96773a6236d279b1_2017-01-17,air_96773a6236d279b1,1,1,17,0,2,0,0,7,0,21,29.0
air_96773a6236d279b1_2017-01-18,air_96773a6236d279b1,1,1,18,0,3,0,0,7,0,16,29.0
air_96773a6236d279b1_2017-01-21,air_96773a6236d279b1,1,1,21,0,6,1,0,7,0,8,20.0
air_96773a6236d279b1_2017-01-26,air_96773a6236d279b1,1,1,26,0,4,0,0,7,0,6,18.0
air_96773a6236d279b1_2017-01-27,air_96773a6236d279b1,1,1,27,0,5,0,0,7,0,6,30.0
air_96773a6236d279b1_2017-01-28,air_96773a6236d279b1,1,1,28,0,6,1,0,7,0,11,28.0
air_96773a6236d279b1_2017-01-31,air_96773a6236d279b1,1,1,31,0,2,0,0,7,0,2,8.0
air_96773a6236d279b1_2017-02-01,air_96773a6236d279b1,1,2,1,0,3,0,0,7,0,8,14.0
air_96773a6236d279b1_2017-02-04,air_96773a6236d279b1,1,2,4,0,6,1,0,7,0,13,39.0
air_96773a6236d279b1_2017-02-06,air_96773a6236d279b1,1,2,6,0,1,0,0,7,0,13,25.0
air_96773a6236d279b1_2017-02-08,air_96773a6236d279b1,1,2,8,0,3,0,0,7,0,19,23.0
air_96773a6236d279b1_2017-02-13,air_96773a6236d279b1,1,2,13,0,1,0,0,7,0,2,11.0
air_96773a6236d279b1_2017-02-17,air_96773a6236d279b1,1,2,17,0,5,0,0,7,0,10,31.0
air_96773a6236d279b1_2017-02-22,air_96773a6236d279b1,1,2,22,0,3,0,0,7,0,9,19.0
air_96773a6236d279b1_2017-02-23,air_96773a6236d279b1,1,2,23,0,4,0,0,7,0,13,28.0
air_96773a6236d279b1_2017-02-24,air_96773a6236d279b1,1,2,24,0,5,0,0,7,0,19,36.0
air_96773a6236d279b1_2017-02-28,air_96773a6236d279b1,1,2,28,0,2,0,0,7,0,4,29.0
air_96773a6236d279b1_2017-03-02,air_96773a6236d279b1,1,3,2,1,4,0,0,7,0,9,30.0
air_96773a6236d279b1_2017-03-04,air_96773a6236d279b1,1,3,4,1,6,1,0,7,0,2,15.0
air_96773a6236d279b1_2017-03-07,air_96773a6236d279b1,1,3,7,1,2,0,0,7,0,3,21.0
air_96773a6236d279b1_2017-03-08,air_96773a6236d279b1,1,3,8,1,3,0,0,7,0,7,30.0
air_96773a6236d279b1_2017-03-09,air_96773a6236d279b1,1,3,9,1,4,0,0,7,0,2,16.0
air_96773a6236d279b1_2017-03-10,air_96773a6236d279b1,1,3,10,1,5,0,0,7,0,6,34.0
air_96773a6236d279b1_2017-03-13,air_96773a6236d279b1,1,3,13,1,1,0,0,7,0,6,12.0
air_96773a6236d279b1_2017-03-14,air_96773a6236d279b1,1,3,14,1,2,0,0,7,0,7,17.0
air_96773a6236d279b1_2017-03-15,air_96773a6236d279b1,1,3,15,1,3,0,0,7,0,13,23.0
air_96773a6236d279b1_2017-03-16,air_96773a6236d279b1,1,3,16,1,4,0,0,7,0,2,23.0
air_96773a6236d279b1_2017-03-17,air_96773a6236d279b1,1,3,17,1,5,0,0,7,0,20,31.0
air_96773a6236d279b1_2017-03-18,air_96773a6236d279b1,1,3,18,1,6,1,0,7,0,10,30.0
air_96773a6236d279b1_2017-03-23,air_96773a6236d279b1,1,3,23,1,4,0,0,7,0,4,33.0
air_96773a6236d279b1_2017-03-24,air_96773a6236d279b1,1,3,24,1,5,0,0,7,0,23,45.0
air_96773a6236d279b1_2017-03-25,air_96773a6236d279b1,1,3,25,1,6,1,0,7,0,13,28.0
air_96773a6236d279b1_2017-03-27,air_96773a6236d279b1,1,3,27,1,1,0,0,7,0,5,21.0
air_96773a6236d279b1_2017-03-28,air_96773a6236d279b1,1,3,28,1,2,0,0,7,0,7,30.0
air_96773a6236d279b1_2017-03-30,air_96773a6236d279b1,1,3,30,1,4,0,0,7,0,6,22.0
air_96773a6236d279b1_2017-03-31,air_96773a6236d279b1,1,3,31,1,5,0,0,7,0,8,40.0
air_96773a6236d279b1_2017-04-01,air_96773a6236d279b1,1,4,1,1,6,1,0,7,0,4,17.0
air_96773a6236d279b1_2017-04-03,air_96773a6236d279b1,1,4,3,1,1,0,0,7,0,8,24.0
air_96773a6236d279b1_2017-04-05,air_96773a6236d279b1,1,4,5,1,3,0,0,7,0,7,31.0
air_96773a6236d279b1_2017-04-07,air_96773a6236d279b1,1,4,7,1,5,0,0,7,0,12,34.0
air_96773a6236d279b1_2017-04-08,air_96773a6236d279b1,1,4,8,1,6,1,0,7,0,6,23.0
air_96773a6236d279b1_2017-04-11,air_96773a6236d279b1,1,4,11,1,2,0,0,7,0,10,19.0
air_96773a6236d279b1_2017-04-13,air_96773a6236d279b1,1,4,13,1,4,0,0,7,0,6,19.0
air_96773a6236d279b1_2017-04-14,air_96773a6236d279b1,1,4,14,1,5,0,0,7,0,8,33.0
air_96773a6236d279b1_2017-04-17,air_96773a6236d279b1,1,4,17,1,1,0,0,7,0,18,30.0
air_96773a6236d279b1_2017-04-18,air_96773a6236d279b1,1,4,18,1,2,0,0,7,0,10,30.0
air_96773a6236d279b1_2017-04-20,air_96773a6236d279b1,1,4,20,1,4,0,0,7,0,9,22.0
air_96773a6236d279b1_2017-04-21,air_96773a6236d279b1,1,4,21,1,5,0,0,7,0,18,35.0
air_96773a6236d279b1_2017-05-14,air_96773a6236d279b1,1,5,14,1,0,1,0,7,0,33,
air_97159fc4e90053fe_2016-01-17,air_97159fc4e90053fe,0,1,17,0,0,1,0,7,9,3,21.0
air_97159fc4e90053fe_2016-01-20,air_97159fc4e90053fe,0,1,20,0,3,0,0,7,9,5,15.0
air_97159fc4e90053fe_2016-01-23,air_97159fc4e90053fe,0,1,23,0,6,1,0,7,9,9,37.0
air_97159fc4e90053fe_2016-01-24,air_97159fc4e90053fe,0,1,24,0,0,1,0,7,9,5,30.0
air_97159fc4e90053fe_2016-01-28,air_97159fc4e90053fe,0,1,28,0,4,0,0,7,9,16,20.0
air_97159fc4e90053fe_2016-01-30,air_97159fc4e90053fe,0,1,30,0,6,1,0,7,9,2,42.0
air_97159fc4e90053fe_2016-02-04,air_97159fc4e90053fe,0,2,4,0,4,0,0,7,9,9,33.0
air_97159fc4e90053fe_2016-02-07,air_97159fc4e90053fe,0,2,7,0,0,1,0,7,9,2,28.0
air_97159fc4e90053fe_2016-02-09,air_97159fc4e90053fe,0,2,9,0,2,0,0,7,9,2,9.0
air_97159fc4e90053fe_2016-02-10,air_97159fc4e90053fe,0,2,10,0,3,0,0,7,9,5,26.0
air_97159fc4e90053fe_2016-02-12,air_97159fc4e90053fe,0,2,12,0,5,0,0,7,9,2,21.0
air_97159fc4e90053fe_2016-02-13,air_97159fc4e90053fe,0,2,13,0,6,1,0,7,9,2,24.0
air_97159fc4e90053fe_2016-02-16,air_97159fc4e90053fe,0,2,16,0,2,0,0,7,9,4,13.0
air_97159fc4e90053fe_2016-02-17,air_97159fc4e90053fe,0,2,17,0,3,0,0,7,9,12,29.0
air_97159fc4e90053fe_2016-02-21,air_97159fc4e90053fe,0,2,21,0,0,1,0,7,9,3,23.0
air_97159fc4e90053fe_2016-02-23,air_97159fc4e90053fe,0,2,23,0,2,0,0,7,9,14,16.0
air_97159fc4e90053fe_2016-03-02,air_97159fc4e90053fe,0,3,2,1,3,0,0,7,9,2,28.0
air_97159fc4e90053fe_2016-03-04,air_97159fc4e90053fe,0,3,4,1,5,0,0,7,9,10,38.0
air_97159fc4e90053fe_2016-03-05,air_97159fc4e90053fe,0,3,5,1,6,1,0,7,9,10,37.0
air_97159fc4e90053fe_2016-03-09,air_97159fc4e90053fe,0,3,9,1,3,0,0,7,9,2,16.0
air_97159fc4e90053fe_2016-03-10,air_97159fc4e90053fe,0,3,10,1,4,0,0,7,9,3,5.0
air_97159fc4e90053fe_2016-03-11,air_97159fc4e90053fe,0,3,11,1,5,0,0,7,9,15,38.0
air_97159fc4e90053fe_2016-03-13,air_97159fc4e90053fe,0,3,13,1,0,1,0,7,9,2,32.0
air_97159fc4e90053fe_2016-03-16,air_97159fc4e90053fe,0,3,16,1,3,0,0,7,9,4,29.0
air_97159fc4e90053fe_2016-03-17,air_97159fc4e90053fe,0,3,17,1,4,0,0,7,9,5,8.0
air_97159fc4e90053fe_2016-03-18,air_97159fc4e90053fe,0,3,18,1,5,0,0,7,9,16,26.0
air_97159fc4e90053fe_2016-03-19,air_97159fc4e90053fe,0,3,19,1,6,1,0,7,9,13,32.0
air_97159fc4e90053fe_2016-03-20,air_97159fc4e90053fe,0,3,20,1,0,1,1,7,9,13,38.0
air_97159fc4e90053fe_2016-03-22,air_97159fc4e90053fe,0,3,22,1,2,0,0,7,9,2,12.0
air_97159fc4e90053fe_2016-03-25,air_97159fc4e90053fe,0,3,25,1,5,0,0,7,9,2,28.0
air_97159fc4e90053fe_2016-03-26,air_97159fc4e90053fe,0,3,26,1,6,1,0,7,9,2,43.0
air_97159fc4e90053fe_2016-03-31,air_97159fc4e90053fe,0,3,31,1,4,0,0,7,9,4,13.0
air_97159fc4e90053fe_2016-04-02,air_97159fc4e90053fe,0,4,2,1,6,1,0,7,9,2,29.0
air_97159fc4e90053fe_2016-04-03,air_97159fc4e90053fe,0,4,3,1,0,1,0,7,9,11,30.0
air_97159fc4e90053fe_2016-04-08,air_97159fc4e90053fe,0,4,8,1,5,0,0,7,9,4,24.0
air_97159fc4e90053fe_2016-04-10,air_97159fc4e90053fe,0,4,10,1,0,1,0,7,9,2,25.0
air_97159fc4e90053fe_2016-04-15,air_97159fc4e90053fe,0,4,15,1,5,0,0,7,9,9,29.0
air_97159fc4e90053fe_2016-04-16,air_97159fc4e90053fe,0,4,16,1,6,1,0,7,9,19,48.0
air_97159fc4e90053fe_2016-04-17,air_97159fc4e90053fe,0,4,17,1,0,1,0,7,9,16,33.0
air_97159fc4e90053fe_2016-04-20,air_97159fc4e90053fe,0,4,20,1,3,0,0,7,9,2,20.0
air_97159fc4e90053fe_2016-04-22,air_97159fc4e90053fe,0,4,22,1,5,0,0,7,9,2,23.0
air_97159fc4e90053fe_2016-04-23,air_97159fc4e90053fe,0,4,23,1,6,1,0,7,9,8,48.0
air_97159fc4e90053fe_2016-04-24,air_97159fc4e90053fe,0,4,24,1,0,1,0,7,9,2,30.0
air_97159fc4e90053fe_2016-04-27,air_97159fc4e90053fe,0,4,27,1,3,0,0,7,9,14,20.0
air_97159fc4e90053fe_2016-04-29,air_97159fc4e90053fe,0,4,29,1,5,0,1,7,9,2,18.0
air_97159fc4e90053fe_2016-04-30,air_97159fc4e90053fe,0,4,30,1,6,1,0,7,9,19,31.0
air_97159fc4e90053fe_2016-05-01,air_97159fc4e90053fe,0,5,1,1,0,1,0,7,9,9,35.0
air_97159fc4e90053fe_2016-05-02,air_97159fc4e90053fe,0,5,2,1,1,0,0,7,9,10,25.0
air_97159fc4e90053fe_2016-05-03,air_97159fc4e90053fe,0,5,3,1,2,0,1,7,9,14,31.0
air_97159fc4e90053fe_2016-05-04,air_97159fc4e90053fe,0,5,4,1,3,0,1,7,9,7,30.0
air_97159fc4e90053fe_2016-05-05,air_97159fc4e90053fe,0,5,5,1,4,0,1,7,9,4,19.0
air_97159fc4e90053fe_2016-05-06,air_97159fc4e90053fe,0,5,6,1,5,0,0,7,9,4,21.0
air_97159fc4e90053fe_2016-05-07,air_97159fc4e90053fe,0,5,7,1,6,1,0,7,9,2,26.0
air_97159fc4e90053fe_2016-05-13,air_97159fc4e90053fe,0,5,13,1,5,0,0,7,9,12,28.0
air_97159fc4e90053fe_2016-05-14,air_97159fc4e90053fe,0,5,14,1,6,1,0,7,9,13,32.0
air_97159fc4e90053fe_2016-05-18,air_97159fc4e90053fe,0,5,18,1,3,0,0,7,9,12,12.0
air_97159fc4e90053fe_2016-05-21,air_97159fc4e90053fe,0,5,21,1,6,1,0,7,9,2,42.0
air_97159fc4e90053fe_2016-05-24,air_97159fc4e90053fe,0,5,24,1,2,0,0,7,9,3,16.0
air_97159fc4e90053fe_2016-05-25,air_97159fc4e90053fe,0,5,25,1,3,0,0,7,9,7,23.0
air_97159fc4e90053fe_2016-05-26,air_97159fc4e90053fe,0,5,26,1,4,0,0,7,9,2,19.0
air_97159fc4e90053fe_2016-05-27,air_97159fc4e90053fe,0,5,27,1,5,0,0,7,9,14,41.0
air_97159fc4e90053fe_2016-05-28,air_97159fc4e90053fe,0,5,28,1,6,1,0,7,9,2,22.0
air_97159fc4e90053fe_2016-05-29,air_97159fc4e90053fe,0,5,29,1,0,1,0,7,9,4,33.0
air_97159fc4e90053fe_2016-06-02,air_97159fc4e90053fe,0,6,2,2,4,0,0,7,9,13,30.0
air_97159fc4e90053fe_2016-06-03,air_97159fc4e90053fe,0,6,3,2,5,0,0,7,9,7,40.0
air_97159fc4e90053fe_2016-06-04,air_97159fc4e90053fe,0,6,4,2,6,1,0,7,9,7,21.0
air_97159fc4e90053fe_2016-06-05,air_97159fc4e90053fe,0,6,5,2,0,1,0,7,9,9,36.0
air_97159fc4e90053fe_2016-06-10,air_97159fc4e90053fe,0,6,10,2,5,0,0,7,9,8,28.0
air_97159fc4e90053fe_2016-06-11,air_97159fc4e90053fe,0,6,11,2,6,1,0,7,9,5,33.0
air_97159fc4e90053fe_2016-06-16,air_97159fc4e90053fe,0,6,16,2,4,0,0,7,9,2,26.0
air_97159fc4e90053fe_2016-06-17,air_97159fc4e90053fe,0,6,17,2,5,0,0,7,9,10,26.0
air_97159fc4e90053fe_2016-06-18,air_97159fc4e90053fe,0,6,18,2,6,1,0,7,9,9,47.0
air_97159fc4e90053fe_2016-06-19,air_97159fc4e90053fe,0,6,19,2,0,1,0,7,9,7,20.0
air_97159fc4e90053fe_2016-06-21,air_97159fc4e90053fe,0,6,21,2,2,0,0,7,9,2,8.0
air_97159fc4e90053fe_2016-06-24,air_97159fc4e90053fe,0,6,24,2,5,0,0,7,9,13,31.0
air_97159fc4e90053fe_2016-06-26,air_97159fc4e90053fe,0,6,26,2,0,1,0,7,9,6,32.0
air_97159fc4e90053fe_2016-06-28,air_97159fc4e90053fe,0,6,28,2,2,0,0,7,9,6,15.0
air_97159fc4e90053fe_2016-06-29,air_97159fc4e90053fe,0,6,29,2,3,0,0,7,9,2,7.0
air_97159fc4e90053fe_2016-06-30,air_97159fc4e90053fe,0,6,30,2,4,0,0,7,9,2,16.0
air_97159fc4e90053fe_2016-07-07,air_97159fc4e90053fe,0,7,7,2,4,0,0,7,9,3,20.0
air_97159fc4e90053fe_2016-07-09,air_97159fc4e90053fe,0,7,9,2,6,1,0,7,9,3,43.0
air_97159fc4e90053fe_2016-07-15,air_97159fc4e90053fe,0,7,15,2,5,0,0,7,9,17,33.0
air_97159fc4e90053fe_2016-07-16,air_97159fc4e90053fe,0,7,16,2,6,1,0,7,9,13,43.0
air_97159fc4e90053fe_2016-10-27,air_97159fc4e90053fe,0,10,27,3,4,0,0,7,9,5,19.0
air_97159fc4e90053fe_2016-10-29,air_97159fc4e90053fe,0,10,29,3,6,1,0,7,9,13,22.0
air_97159fc4e90053fe_2016-10-30,air_97159fc4e90053fe,0,10,30,3,0,1,0,7,9,3,36.0
air_97159fc4e90053fe_2016-11-02,air_97159fc4e90053fe,0,11,2,3,3,0,0,7,9,2,32.0
air_97159fc4e90053fe_2016-11-04,air_97159fc4e90053fe,0,11,4,3,5,0,0,7,9,2,15.0
air_97159fc4e90053fe_2016-11-05,air_97159fc4e90053fe,0,11,5,3,6,1,0,7,9,10,42.0
air_97159fc4e90053fe_2016-11-08,air_97159fc4e90053fe,0,11,8,3,2,0,0,7,9,4,15.0
air_97159fc4e90053fe_2016-11-09,air_97159fc4e90053fe,0,11,9,3,3,0,0,7,9,11,20.0
air_97159fc4e90053fe_2016-11-10,air_97159fc4e90053fe,0,11,10,3,4,0,0,7,9,4,8.0
air_97159fc4e90053fe_2016-11-11,air_97159fc4e90053fe,0,11,11,3,5,0,0,7,9,4,28.0
air_97159fc4e90053fe_2016-11-12,air_97159fc4e90053fe,0,11,12,3,6,1,0,7,9,16,35.0
air_97159fc4e90053fe_2016-11-13,air_97159fc4e90053fe,0,11,13,3,0,1,0,7,9,12,29.0
air_97159fc4e90053fe_2016-11-15,air_97159fc4e90053fe,0,11,15,3,2,0,0,7,9,3,16.0
air_97159fc4e90053fe_2016-11-18,air_97159fc4e90053fe,0,11,18,3,5,0,0,7,9,9,18.0
air_97159fc4e90053fe_2016-11-19,air_97159fc4e90053fe,0,11,19,3,6,1,0,7,9,10,44.0
air_97159fc4e90053fe_2016-11-20,air_97159fc4e90053fe,0,11,20,3,0,1,0,7,9,12,31.0
air_97159fc4e90053fe_2016-11-22,air_97159fc4e90053fe,0,11,22,3,2,0,0,7,9,13,28.0
air_97159fc4e90053fe_2016-11-23,air_97159fc4e90053fe,0,11,23,3,3,0,1,7,9,9,17.0
air_97159fc4e90053fe_2016-11-24,air_97159fc4e90053fe,0,11,24,3,4,0,0,7,9,2,21.0
air_97159fc4e90053fe_2016-11-25,air_97159fc4e90053fe,0,11,25,3,5,0,0,7,9,6,18.0
air_97159fc4e90053fe_2016-11-26,air_97159fc4e90053fe,0,11,26,3,6,1,0,7,9,10,39.0
air_97159fc4e90053fe_2016-11-27,air_97159fc4e90053fe,0,11,27,3,0,1,0,7,9,3,24.0
air_97159fc4e90053fe_2016-11-29,air_97159fc4e90053fe,0,11,29,3,2,0,0,7,9,2,12.0
air_97159fc4e90053fe_2016-12-02,air_97159fc4e90053fe,0,12,2,0,5,0,0,7,9,2,26.0
air_97159fc4e90053fe_2016-12-03,air_97159fc4e90053fe,0,12,3,0,6,1,0,7,9,17,44.0
air_97159fc4e90053fe_2016-12-04,air_97159fc4e90053fe,0,12,4,0,0,1,0,7,9,8,28.0
air_97159fc4e90053fe_2016-12-06,air_97159fc4e90053fe,0,12,6,0,2,0,0,7,9,6,15.0
air_97159fc4e90053fe_2016-12-07,air_97159fc4e90053fe,0,12,7,0,3,0,0,7,9,3,20.0
air_97159fc4e90053fe_2016-12-08,air_97159fc4e90053fe,0,12,8,0,4,0,0,7,9,12,24.0
air_97159fc4e90053fe_2016-12-09,air_97159fc4e90053fe,0,12,9,0,5,0,0,7,9,15,36.0
air_97159fc4e90053fe_2016-12-10,air_97159fc4e90053fe,0,12,10,0,6,1,0,7,9,22,36.0
air_97159fc4e90053fe_2016-12-11,air_97159fc4e90053fe,0,12,11,0,0,1,0,7,9,6,37.0
air_97159fc4e90053fe_2016-12-14,air_97159fc4e90053fe,0,12,14,0,3,0,0,7,9,17,29.0
air_97159fc4e90053fe_2016-12-15,air_97159fc4e90053fe,0,12,15,0,4,0,0,7,9,11,14.0
air_97159fc4e90053fe_2016-12-16,air_97159fc4e90053fe,0,12,16,0,5,0,0,7,9,20,32.0
air_97159fc4e90053fe_2016-12-17,air_97159fc4e90053fe,0,12,17,0,6,1,0,7,9,19,53.0
air_97159fc4e90053fe_2016-12-18,air_97159fc4e90053fe,0,12,18,0,0,1,0,7,9,2,11.0
